lsoa11cd,pop_adjusted_beds
E01017476,0.16238402
E01017477,0.187184066
E01017478,0.090509533
E01017479,0.088491468
E01017480,0.133567574
E01017481,0.17071403
E01017482,0.122474335
E01017483,0.098241445
E01017484,0.111410391
E01017485,0.199686416
E01017486,0.110565433
E01017487,0.205228945
E01017488,0.076008558
E01017489,0.192995057
E01017490,0.175162698
E01017491,0.117170345
E01017492,0.163327977
E01017493,0.168482029
E01017495,0.075083048
E01017496,0.070999361
E01017497,0.303810988
E01017498,0.16729835
E01017499,0.157191653
E01017500,0.252734831
E01017501,0.090548987
E01017502,0.101528672
E01017503,0.190330319
E01017504,0.101694067
E01017505,0.130472422
E01017506,0.167289945
E01017507,0.188180175
E01017508,0.13946157
E01017509,0.161758706
E01017510,0.114123091
E01017511,0.134419206
E01017512,0.174264434
E01017513,0.14873278
E01017514,0.144644656
E01017515,0.142989854
E01017516,0.09010303
E01017517,0.139089474
E01017518,0.176802118
E01017519,0.167664345
E01017520,0.135480127
E01017521,0.188622389
E01017522,0.117418413
E01017523,0.216238867
E01017524,0.130796436
E01017525,0.187596399
E01017526,0.172905896
E01017527,0.157898675
E01017528,0.069718828
E01017529,0.108699619
E01017530,0.08009158
E01017531,0.110763536
E01017532,0.091473015
E01017533,0.079545101
E01017534,0.089922607
E01017535,0.208896871
E01017536,0.263869732
E01017537,0.23799563
E01017538,0.255541723
E01017539,0.231839302
E01017540,0.097592686
E01017541,0.119582874
E01017542,0.089361483
E01017543,0.097948944
E01017544,0.09170363
E01017545,0.12507103
E01017546,0.166297213
E01017547,0.092076253
E01017548,0.090092368
E01017549,0.082264727
E01017550,0.062825459
E01017551,0.102974238
E01017552,0.215086474
E01017553,0.120694822
E01017554,0.096946129
E01017555,0.109865914
E01017556,0.168851302
E01017557,0.097162336
E01017558,0.16017181
E01017559,0.124582969
E01017560,0.116595016
E01017561,0.07806492
E01017562,0.08524204
E01017563,0.075912455
E01017564,0.106946425
E01017565,0.079413733
E01017566,0.086899137
E01017567,0.137528215
E01017568,0.125254611
E01017569,0.126653828
E01017570,0.083222907
E01017571,0.09803214
E01017572,0.117953048
E01017573,0.106459219
E01017575,0.117650615
E01017576,0.144518922
E01017577,0.076128191
E01017578,0.089819118
E01017579,0.116247191
E01017580,0.189497094
E01017581,0.098771515
E01017582,0.105682969
E01017583,0.121023841
E01017584,0.083009536
E01017585,0.108892133
E01017586,0.089414919
E01017587,0.057261494
E01017588,0.112640395
E01017589,0.148982249
E01017590,0.086980365
E01017591,0.113630529
E01017592,0.122193306
E01017593,0.103477379
E01017594,0.107353751
E01017595,0.163434169
E01017596,0.166968141
E01017597,0.149270357
E01017598,0.156625609
E01017599,0.140083205
E01017600,0.16191716
E01017601,0.188821152
E01017602,0.141604527
E01017603,0.123012866
E01017604,0.131230787
E01017605,0.255698034
E01017606,0.08282524
E01017607,0.088355396
E01017608,0.112992155
E01017609,0.159059711
E01017610,0.115124879
E01017611,0.133449255
E01017612,0.147201659
E01017613,0.112927992
E01017614,0.139107462
E01017615,0.059776862
E01017616,0.118488303
E01017617,0.117937808
E01017618,0.218452744
E01017619,0.140033881
E01017620,0.119011923
E01017621,0.10620112
E01017622,0.140772882
E01017623,0.112138601
E01017624,0.09681565
E01017625,0.074432959
E01017626,0.07754256
E01017627,0.104255186
E01017628,0.060009373
E01017629,0.078335467
E01017630,0.069262356
E01017631,0.078324259
E01017632,0.076223428
E01017634,0.235011655
E01017635,0.094211336
E01017636,0.074360467
E01017637,0.110026122
E01017638,0.088067667
E01017639,0.064577683
E01017640,0.072002696
E01017641,0.048578992
E01017642,0.09748424
E01017643,0.125056903
E01017644,0.144339708
E01017645,0.168868492
E01017646,0.073147762
E01017647,0.063733783
E01017648,0.085888091
E01017649,0.077447758
E01017650,0.087509299
E01017651,0.098812325
E01017652,0.133714241
E01017653,0.101842021
E01017654,0.182588194
E01017655,0.110354856
E01017657,0.097074837
E01017658,0.136734162
E01017659,0.092781517
E01017660,0.122863689
E01017661,0.123681229
E01017662,0.113741275
E01017663,0.113228927
E01017664,0.134916931
E01017665,0.153747233
E01017666,0.065290446
E01017667,0.148404502
E01017668,0.111857224
E01017669,0.095183569
E01017670,0.096824909
E01017671,0.097205964
E01017672,0.10620674
E01017673,0.089974854
E01017674,0.103304009
E01017675,0.086411703
E01017676,0.063597116
E01017677,0.069098059
E01017678,0.0667582
E01017679,0.068589645
E01017680,0.106111902
E01017681,0.103562242
E01017682,0.116960155
E01017683,0.107999819
E01017684,0.081396399
E01017687,0.11766119
E01017688,0.162090863
E01017689,0.108302569
E01017690,0.103515089
E01017691,0.099894498
E01017692,0.080612275
E01017693,0.144690415
E01017694,0.05999896
E01017695,0.089987425
E01017696,0.110605577
E01017697,0.124116403
E01017698,0.175557894
E01017699,0.212336009
E01017700,0.06523373
E01017701,0.093887851
E01017702,0.099394885
E01017703,0.093237347
E01017704,0.112210696
E01017705,0.059212198
E01017706,0.105866487
E01017707,0.243353521
E01017708,0.169636044
E01017709,0.119933048
E01017710,0.132061432
E01017711,0.113580184
E01017712,0.146446633
E01017713,0.093947193
E01017714,0.086567655
E01017715,0.097268458
E01017716,0.093422342
E01017717,0.096853835
E01017718,0.075903075
E01017719,0.11678502
E01017720,0.132766128
E01017721,0.147859631
E01017722,0.117197496
E01017723,0.156809878
E01017724,0.176102235
E01017726,0.078830801
E01017727,0.081208356
E01017728,0.196135866
E01017729,0.095272331
E01017730,0.083089776
E01017731,0.13450838
E01017732,0.100000994
E01017733,0.095729217
E01017734,0.096645741
E01017735,0.121820826
E01017736,0.101727101
E01017737,0.083980422
E01017738,0.090371518
E01017739,0.131400944
E01017740,0.16548357
E01017741,0.102229789
E01017742,0.088884736
E01017743,0.196317617
E01017744,0.142605157
E01017745,0.097148427
E01017746,0.145238794
E01017747,0.16260327
E01017748,0.123864082
E01017749,0.093355435
E01017750,0.065996791
E01017751,0.069956205
E01017752,0.075749602
E01017753,0.142261495
E01017754,0.098507197
E01017755,0.086519076
E01017756,0.087418679
E01017757,0.132610637
E01017758,0.093847453
E01017759,0.081437826
E01017760,0.077210024
E01017761,0.074286752
E01017762,0.112239197
E01017763,0.090456494
E01017764,0.092647034
E01017765,0.09331635
E01017766,0.054467021
E01017767,0.074427556
E01017768,0.061617261
E01017769,0.118199103
E01017770,0.172788984
E01017771,0.100654857
E01017773,0.094371885
E01017774,0.099241066
E01017775,0.090341043
E01017776,0.113440753
E01017777,0.088143444
E01017778,0.103016559
E01017779,0.136160884
E01017780,0.151705535
E01017781,0.335438286
E01017782,0.097731966
E01017783,0.099932634
E01017784,0.077880592
E01017785,0.087676025
E01017786,0.104663072
E01017787,0.075683214
E01017788,0.092794448
E01017789,0.156881362
E01017790,0.1740045
E01017791,0.141392836
E01017792,0.095313346
E01017793,0.117822138
E01017794,0.069252414
E01017795,0.128641099
E01017796,0.078827087
E01017797,0.085641764
E01017798,0.058836189
E01017799,0.084912824
E01017800,0.138040886
E01017801,0.110017348
E01017802,0.10137444
E01017803,0.09044495
E01017804,0.1017101
E01017805,0.129409807
E01017806,0.086736554
E01017807,0.161332284
E01017808,0.162991385
E01017809,0.163812004
E01017810,0.063887941
E01017811,0.085432642
E01017812,0.126204139
E01017813,0.095020309
E01017814,0.118697224
E01017815,0.075764089
E01017816,0.088893162
E01017817,0.089818337
E01017818,0.107108392
E01017819,0.092643914
E01017820,0.07255592
E01017821,0.101019489
E01017822,0.089805594
E01017823,0.112577261
E01017824,0.096736644
E01017825,0.147431598
E01017826,0.128759832
E01017827,0.115854564
E01017828,0.109722477
E01017829,0.088659797
E01017830,0.099599326
E01017831,0.094222603
E01017832,0.100021731
E01017833,0.071473259
E01017834,0.114838803
E01017835,0.084155279
E01017836,0.181804866
E01017837,0.156086784
E01017838,0.230981193
E01017839,0.182264851
E01017840,0.11600319
E01017841,0.115033269
E01017842,0.050530394
E01017843,0.075251076
E01017844,0.076382808
E01017845,0.094031045
E01017846,0.104826747
E01017847,0.076372755
E01017848,0.087051902
E01017849,0.087550693
E01017850,0.389665724
E01017851,0.18952999
E01017852,0.137985615
E01017853,0.152032446
E01017854,0.114104282
E01017855,0.064919794
E01017856,0.124969838
E01017857,0.183835247
E01017858,0.109778525
E01017859,0.124103862
E01017860,0.193718862
E01017861,0.094601738
E01017862,0.117299137
E01017863,0.113568962
E01017864,0.092242564
E01017865,0.077927552
E01017866,0.075600954
E01017867,0.105167081
E01017868,0.074797365
E01017869,0.089769927
E01017870,0.111487832
E01017871,0.089666997
E01017872,0.069230902
E01017873,0.114799841
E01017874,0.154400971
E01017875,0.134632304
E01017876,0.064992547
E01017877,0.077356114
E01017878,0.048479348
E01017880,0.124351365
E01017881,0.077510124
E01017882,0.109970303
E01017883,0.110027818
E01017884,0.110911625
E01017885,0.062063588
E01017886,0.057483991
E01017887,0.102481684
E01017888,0.093097248
E01017889,0.136107016
E01017890,0.119380195
E01017891,0.102392098
E01017892,0.084032506
E01017893,0.076863333
E01017894,0.077911052
E01017895,0.132001157
E01017896,0.092543157
E01017897,0.106584881
E01017898,0.223531218
E01017899,0.117683972
E01017900,0.242516559
E01017901,0.30866753
E01017902,0.261018802
E01017903,0.246149804
E01017904,0.336921749
E01017905,0.198164193
E01017906,0.257016252
E01017907,0.17032373
E01017908,0.105948703
E01017909,0.131751888
E01017910,0.0790521
E01017911,0.148181032
E01017912,0.155201269
E01017913,0.300407592
E01017914,0.200386253
E01017915,0.108127122
E01017916,0.097790054
E01017917,0.101854739
E01017918,0.080518763
E01017919,0.1868805
E01017920,0.169014059
E01017921,0.165785166
E01017922,0.154161929
E01017923,0.275142509
E01017924,0.133554575
E01017925,0.192418023
E01017926,0.26248829
E01017927,0.106740535
E01017928,0.131836002
E01017929,0.049024819
E01017930,0.050046717
E01017931,0.08403483
E01017932,0.05502804
E01017933,0.053875587
E01017934,0.117591045
E01017935,0.108643746
E01017936,0.089263645
E01017937,0.108783636
E01017938,0.134223411
E01017939,0.130864507
E01017940,0.143385913
E01017941,0.127315966
E01017942,0.09542623
E01017943,0.178289918
E01017944,0.217137196
E01017945,0.199704835
E01017946,0.225617152
E01017947,0.169344809
E01017948,0.209040633
E01017949,0.152224748
E01017950,0.183501454
E01017951,0.14661841
E01017952,0.159307342
E01017953,0.126496621
E01017954,0.135284806
E01017955,0.12150423
E01017956,0.139640089
E01017957,0.183365774
E01017958,0.20376593
E01017959,0.122562918
E01017960,0.268301075
E01017961,0.175998387
E01017962,0.137498469
E01017963,0.145241883
E01017964,0.121353415
E01017965,0.144370054
E01017966,0.142165931
E01017967,0.205787149
E01017968,0.127509036
E01017969,0.157511162
E01017971,0.187353501
E01017972,0.152774214
E01017973,0.094605848
E01017974,0.181017876
E01017975,0.094862532
E01017976,0.19314794
E01017977,0.302183067
E01017978,0.173488554
E01017979,0.230718799
E01017980,0.200453604
E01017983,0.104495349
E01017984,0.1006775
E01017985,0.112139246
E01017986,0.210792341
E01017987,0.183141985
E01017988,0.204748624
E01017989,0.202473639
E01017990,0.260323251
E01017991,0.189819037
E01017992,0.120927924
E01017993,0.111903452
E01017994,0.158175766
E01017995,0.080373504
E01017996,0.156852119
E01017997,0.156969059
E01017998,0.247926905
E01017999,0.177950072
E01018000,0.366795046
E01018001,0.22326655
E01018002,0.111772263
E01018003,0.082301793
E01018005,0.129698417
E01018006,0.127886349
E01018007,0.096071398
E01018008,0.133906467
E01018009,0.133906467
E01018010,0.116773653
E01018011,0.0543881
E01018012,0.099625667
E01018013,0.075179976
E01018014,0.112045089
E01018015,0.138733126
E01018016,0.154491052
E01018017,0.102914551
E01018019,0.176861627
E01018020,0.062763945
E01018021,0.057326362
E01018022,0.088376324
E01018023,0.075653243
E01018024,0.071517415
E01018025,0.111969103
E01018026,0.08539579
E01018027,0.051353489
E01018029,0.074148108
E01018030,0.159757844
E01018032,0.061224628
E01018033,0.078604946
E01018034,0.092377623
E01018035,0.087346742
E01018036,0.117412688
E01018037,0.127019181
E01018038,0.108654746
E01018039,0.111226079
E01018040,0.08981482
E01018041,0.150559143
E01018042,0.054756994
E01018043,0.044126361
E01018044,0.062050381
E01018045,0.099795313
E01018046,0.067644294
E01018047,0.065421156
E01018049,0.072120736
E01018050,0.128964117
E01018051,0.075321839
E01018052,0.072094973
E01018053,0.099430155
E01018054,0.08499147
E01018055,0.09467209
E01018056,0.127222804
E01018057,0.078411237
E01018058,0.082874607
E01018059,0.134443345
E01018060,0.089160727
E01018061,0.173364743
E01018062,0.048465576
E01018063,0.101900958
E01018064,0.073645972
E01018065,0.035513075
E01018066,0.083609527
E01018067,0.063427152
E01018068,0.094003982
E01018069,0.092483205
E01018070,0.133123792
E01018071,0.075860339
E01018072,0.126394444
E01018073,0.070230274
E01018074,0.102863564
E01018075,0.127498471
E01018076,0.049496041
E01018077,0.059655158
E01018078,0.054588983
E01018079,0.041166858
E01018080,0.047429468
E01018081,0.082504907
E01018082,0.058827955
E01018083,0.074548091
E01018084,0.045508994
E01018085,0.039246884
E01018086,0.056473373
E01018087,0.037521955
E01018088,0.049712632
E01018090,0.069814793
E01018091,0.126483149
E01018092,0.074159026
E01018093,0.065288948
E01018094,0.062574223
E01018095,0.056340894
E01018096,0.073145365
E01018097,0.064047865
E01018098,0.110364644
E01018099,0.115069255
E01018100,0.134392676
E01018101,0.097324457
E01018102,0.062820992
E01018103,0.203336866
E01018104,0.129087797
E01018105,0.095792698
E01018106,0.090744549
E01018107,0.170511557
E01018108,0.120908195
E01018109,0.090270824
E01018110,0.040513213
E01018111,0.038987973
E01018113,0.084253194
E01018115,0.058407938
E01018116,0.075018207
E01018117,0.043692633
E01018118,0.072511178
E01018119,0.058450402
E01018120,0.043575876
E01018121,0.112801311
E01018122,0.125487171
E01018123,0.125455881
E01018124,0.097349351
E01018125,0.073385236
E01018126,0.084672082
E01018127,0.116018018
E01018128,0.121538814
E01018129,0.107444225
E01018130,0.114748493
E01018131,0.122489897
E01018132,0.063737433
E01018133,0.108715771
E01018134,0.10784242
E01018135,0.088358583
E01018136,0.08630124
E01018137,0.061943542
E01018138,0.0732249
E01018139,0.09469614
E01018140,0.088710954
E01018141,0.066550679
E01018142,0.051439438
E01018143,0.099254063
E01018144,0.160606985
E01018145,0.228731329
E01018146,0.115521074
E01018147,0.111485891
E01018148,0.110184353
E01018149,0.165691305
E01018150,0.157559216
E01018151,0.058804803
E01018152,0.130887169
E01018153,0.084859639
E01018154,0.069980599
E01018155,0.07669537
E01018156,0.09374165
E01018157,0.124139982
E01018158,0.114349661
E01018159,0.169056305
E01018160,0.140738045
E01018161,0.157700901
E01018162,0.115331388
E01018163,0.254243791
E01018164,0.169170058
E01018165,0.219985919
E01018166,0.098240726
E01018167,0.092972125
E01018168,0.067157593
E01018169,0.10860894
E01018170,0.112434607
E01018171,0.094803147
E01018172,0.076784714
E01018173,0.202327519
E01018174,0.110009763
E01018175,0.115820956
E01018176,0.097408394
E01018177,0.08404943
E01018178,0.076070054
E01018179,0.152700715
E01018180,0.201937788
E01018181,0.092947912
E01018182,0.157934468
E01018183,0.146517338
E01018184,0.205124274
E01018185,0.088598027
E01018186,0.116242144
E01018187,0.07686026
E01018188,0.124714841
E01018189,0.108257043
E01018190,0.10999694
E01018191,0.146078075
E01018192,0.093270128
E01018193,0.144386518
E01018194,0.124678102
E01018195,0.165850265
E01018196,0.066824041
E01018197,0.129041482
E01018198,0.096178114
E01018199,0.110308222
E01018200,0.107495147
E01018201,0.176916703
E01018202,0.076304363
E01018203,0.075668998
E01018204,0.111149015
E01018205,0.057461071
E01018206,0.200174639
E01018207,0.102658643
E01018208,0.084857829
E01018209,0.083107951
E01018210,0.109352567
E01018211,0.056245467
E01018212,0.105870698
E01018213,0.131721633
E01018214,0.112143922
E01018215,0.129552546
E01018216,0.086873133
E01018217,0.070401075
E01018218,0.078200287
E01018219,0.109512941
E01018220,0.070285937
E01018221,0.137258059
E01018222,0.089202034
E01018223,0.110116635
E01018224,0.1055038
E01018225,0.097361222
E01018226,0.2012526
E01018227,0.081810189
E01018228,0.070870765
E01018231,0.081022817
E01018232,0.055414576
E01018233,0.094449929
E01018234,0.083976762
E01018235,0.090899505
E01018236,0.095470788
E01018237,0.115323297
E01018238,0.129360921
E01018239,0.124939984
E01018240,0.120278661
E01018241,0.105329699
E01018242,0.127447198
E01018243,0.160302597
E01018244,0.08014975
E01018245,0.085525912
E01018246,0.08230441
E01018247,0.088578166
E01018248,0.071200764
E01018249,0.121783893
E01018250,0.116062175
E01018251,0.227144937
E01018252,0.166809563
E01018253,0.116636896
E01018254,0.086468227
E01018255,0.128933876
E01018256,0.081868422
E01018257,0.127261278
E01018258,0.100990612
E01018259,0.131962663
E01018260,0.076420495
E01018262,0.10990515
E01018263,0.119188212
E01018264,0.092370067
E01018265,0.084795053
E01018266,0.078393203
E01018267,0.046077487
E01018268,0.080777218
E01018269,0.09978229
E01018270,0.153527797
E01018271,0.108317668
E01018272,0.140967382
E01018273,0.103071168
E01018274,0.227400765
E01018275,0.052610236
E01018276,0.214122547
E01018277,0.093361605
E01018278,0.150498182
E01018279,0.098065446
E01018280,0.097812047
E01018281,0.110909268
E01018282,0.132940386
E01018283,0.13375711
E01018284,0.129121849
E01018285,0.196238073
E01018286,0.185955804
E01018287,0.188825005
E01018288,0.128720056
E01018289,0.170815458
E01018290,0.048372393
E01018291,0.111479793
E01018292,0.092946884
E01018293,0.076446202
E01018294,0.092017592
E01018295,0.078473878
E01018296,0.153162241
E01018297,0.10723657
E01018298,0.252969752
E01018299,0.115477592
E01018300,0.146490996
E01018301,0.110682846
E01018302,0.173474225
E01018303,0.109560992
E01018304,0.128241136
E01018305,0.123155657
E01018306,0.117756434
E01018307,0.093159078
E01018308,0.049090241
E01018309,0.073719367
E01018310,0.112064106
E01018311,0.104005847
E01018312,0.11629228
E01018313,0.061802089
E01018314,0.080947738
E01018315,0.075971359
E01018316,0.115095831
E01018317,0.110473781
E01018319,0.082539735
E01018320,0.075459246
E01018321,0.058827696
E01018322,0.060317609
E01018323,0.06689692
E01018324,0.077316332
E01018325,0.059153794
E01018326,0.040234055
E01018327,0.052702824
E01018328,0.195974717
E01018329,0.103157462
E01018330,0.120850149
E01018331,0.224096201
E01018332,0.103553726
E01018333,0.04161231
E01018334,0.044509521
E01018335,0.031554268
E01018336,0.113619889
E01018337,0.115628771
E01018338,0.10536056
E01018339,0.036775021
E01018340,0.078549994
E01018341,0.062625787
E01018342,0.071358683
E01018343,0.089693425
E01018344,0.12563256
E01018345,0.12216684
E01018346,0.070367017
E01018347,0.093293536
E01018348,0.044446133
E01018349,0.058391089
E01018350,0.050330613
E01018351,0.108146897
E01018352,0.09297106
E01018353,0.068165423
E01018354,0.085013655
E01018355,0.050964534
E01018356,0.070529531
E01018357,0.048566857
E01018358,0.092610118
E01018359,0.077413399
E01018360,0.055382151
E01018361,0.109423352
E01018362,0.083247672
E01018363,0.077412693
E01018364,0.096351372
E01018365,0.042622218
E01018366,0.053890449
E01018367,0.049620218
E01018368,0.068052845
E01018369,0.067038703
E01018370,0.065594093
E01018371,0.058543758
E01018372,0.04937881
E01018373,0.047553618
E01018374,0.055662841
E01018375,0.087819179
E01018376,0.068019687
E01018377,0.057503107
E01018378,0.10907999
E01018379,0.063447328
E01018380,0.083057639
E01018381,0.102146053
E01018382,0.057345374
E01018383,0.090156938
E01018384,0.071114038
E01018385,0.035443381
E01018386,0.104750505
E01018387,0.080005929
E01018388,0.178208296
E01018389,0.109913103
E01018390,0.0946059
E01018391,0.131514929
E01018392,0.097126598
E01018393,0.07558364
E01018394,0.089517846
E01018395,0.092248735
E01018396,0.124208937
E01018397,0.119571056
E01018398,0.14710452
E01018399,0.130650788
E01018400,0.121633821
E01018401,0.19519347
E01018402,0.110045659
E01018403,0.086505012
E01018404,0.10599508
E01018405,0.171751984
E01018406,0.09956067
E01018407,0.119599529
E01018408,0.088241868
E01018409,0.082864093
E01018410,0.102663789
E01018411,0.057041164
E01018412,0.080688269
E01018413,0.150758298
E01018414,0.070946571
E01018415,0.084799718
E01018416,0.099829257
E01018417,0.077719864
E01018418,0.111824704
E01018419,0.154785195
E01018420,0.157319225
E01018421,0.202977015
E01018422,0.127414955
E01018423,0.148785616
E01018424,0.088273541
E01018425,0.07747679
E01018426,0.072274521
E01018427,0.115367581
E01018428,0.14318157
E01018429,0.100625174
E01018430,0.168122978
E01018431,0.189797369
E01018432,0.123897995
E01018433,0.115422371
E01018434,0.131377449
E01018435,0.141544926
E01018436,0.081851303
E01018437,0.152118075
E01018438,0.0938962
E01018439,0.083617522
E01018440,0.15858262
E01018441,0.212941145
E01018442,0.08858851
E01018443,0.107339659
E01018444,0.048466507
E01018445,0.271415671
E01018446,0.201080813
E01018447,0.222731623
E01018448,0.141377263
E01018449,0.050866426
E01018450,0.036983992
E01018451,0.088089983
E01018452,0.130925992
E01018454,0.121924659
E01018455,0.09367455
E01018456,0.071460957
E01018457,0.107049404
E01018458,0.057547561
E01018459,0.208558512
E01018460,0.100484031
E01018461,0.118714257
E01018462,0.152584211
E01018463,0.222162855
E01018464,0.220110812
E01018465,0.061842874
E01018466,0.139864581
E01018467,0.160985471
E01018468,0.12765398
E01018469,0.085297114
E01018470,0.107467715
E01018471,0.104177986
E01018472,0.160763853
E01018473,0.169326703
E01018474,0.204035016
E01018475,0.216087499
E01018476,0.19864395
E01018477,0.110233403
E01018478,0.205962412
E01018479,0.117107768
E01018480,0.053116379
E01018481,0.058262163
E01018482,0.147157611
E01018483,0.115505298
E01018484,0.216650909
E01018485,0.246075613
E01018486,0.262675227
E01018487,0.381867071
E01018488,0.176843088
E01018489,0.397059372
E01018490,0.092586831
E01018491,0.113187116
E01018492,0.115733772
E01018493,0.096813588
E01018494,0.126917096
E01018495,0.160403101
E01018496,0.164528419
E01018497,0.329315397
E01018498,0.233322294
E01018499,0.117023555
E01018500,0.110660106
E01018501,0.100133075
E01018502,0.090591805
E01018503,0.062905167
E01018504,0.076584087
E01018505,0.156338265
E01018506,0.133667155
E01018507,0.097192321
E01018508,0.130710786
E01018509,0.159046788
E01018510,0.169735245
E01018511,0.152585309
E01018512,0.157160949
E01018513,0.123565281
E01018514,0.046263095
E01018515,0.098826835
E01018516,0.101528084
E01018518,0.06359876
E01018519,0.249010892
E01018520,0.22987105
E01018521,0.217758193
E01018522,0.137464784
E01018523,0.18259315
E01018524,0.222406203
E01018525,0.138831187
E01018526,0.092513742
E01018527,0.095207439
E01018528,0.140632753
E01018529,0.093204315
E01018530,0.150146292
E01018531,0.110328964
E01018532,0.074240423
E01018533,0.076666982
E01018534,0.083527923
E01018535,0.092248811
E01018536,0.066274727
E01018537,0.04467068
E01018538,0.159639562
E01018539,0.217417097
E01018540,0.137617065
E01018541,0.129240134
E01018542,0.363430557
E01018543,0.177116036
E01018544,0.080767613
E01018545,0.072494137
E01018546,0.174707889
E01018547,0.119849492
E01018548,0.110034491
E01018549,0.109286214
E01018550,0.239079126
E01018551,0.162727927
E01018552,0.150718916
E01018553,0.124742563
E01018554,0.057879383
E01018555,0.142188727
E01018556,0.086190936
E01018557,0.119616373
E01018558,0.161794744
E01018559,0.149308982
E01018560,0.148358301
E01018561,0.140791178
E01018562,0.253961444
E01018563,0.109015787
E01018564,0.098194807
E01018565,0.092115484
E01018566,0.078350272
E01018567,0.109456822
E01018568,0.202397799
E01018569,0.099589353
E01018570,0.114419639
E01018571,0.101192712
E01018572,0.060176657
E01018573,0.088197148
E01018574,0.083245499
E01018575,0.136315115
E01018576,0.081744306
E01018577,0.057177329
E01018578,0.112726649
E01018579,0.142432665
E01018580,0.06886097
E01018581,0.099855193
E01018582,0.114582256
E01018583,0.128830731
E01018584,0.102987091
E01018585,0.100300839
E01018586,0.09985997
E01018587,0.07084289
E01018588,0.116284834
E01018589,0.092328466
E01018590,0.095170286
E01018591,0.053410798
E01018592,0.104139876
E01018593,0.086464517
E01018594,0.127282071
E01018595,0.10842186
E01018596,0.184033278
E01018597,0.058481744
E01018598,0.079473721
E01018599,0.091072927
E01018600,0.084738863
E01018601,0.082476653
E01018602,0.084964847
E01018603,0.105828614
E01018604,0.138826558
E01018605,0.110417085
E01018606,0.084987896
E01018607,0.094534613
E01018608,0.118598227
E01018609,0.070087797
E01018610,0.116027634
E01018611,0.16247202
E01018612,0.152949123
E01018613,0.139740501
E01018614,0.112591052
E01018615,0.239478738
E01018616,0.084790183
E01018617,0.106304012
E01018618,0.183886727
E01018619,0.156333154
E01018620,0.097895633
E01018621,0.125623946
E01018622,0.141512543
E01018623,0.166686921
E01018624,0.151597841
E01018625,0.181020039
E01018626,0.075961559
E01018627,0.144155935
E01018628,0.085111404
E01018629,0.13642964
E01018630,0.130409939
E01018631,0.133439869
E01018632,0.133873047
E01018633,0.088149455
E01018634,0.084296439
E01018635,0.139673421
E01018636,0.143707451
E01018637,0.145402888
E01018638,0.107465598
E01018639,0.206783769
E01018640,0.16637115
E01018641,0.098363465
E01018642,0.126753772
E01018643,0.086655707
E01018644,0.096874533
E01018645,0.104420062
E01018646,0.132571772
E01018647,0.115718735
E01018648,0.067522591
E01018649,0.070084106
E01018650,0.112564293
E01018651,0.124299935
E01018652,0.120289897
E01018653,0.074034571
E01018654,0.061172164
E01018655,0.084140367
E01018656,0.074906198
E01018657,0.1652637
E01018658,0.120681073
E01018659,0.089634503
E01018660,0.214666515
E01018661,0.087488567
E01018662,0.152829437
E01018663,0.085686646
E01018664,0.103163325
E01018665,0.12710496
E01018666,0.061036271
E01018667,0.065228928
E01018668,0.058575094
E01018669,0.044621293
E01018670,0.050942533
E01018671,0.078782853
E01018672,0.098151997
E01018673,0.093836016
E01018674,0.104647411
E01018675,0.048830405
E01018676,0.072174402
E01018677,0.064272275
E01018678,0.082087066
E01018679,0.100475827
E01018680,0.078997438
E01018681,0.088925335
E01018682,0.113202645
E01018683,0.078755374
E01018684,0.045872596
E01018685,0.166593844
E01018686,0.252913592
E01018687,0.086096404
E01018688,0.085627206
E01018689,0.090868281
E01018690,0.065021881
E01018691,0.081194919
E01018692,0.060896764
E01018693,0.069323777
E01018694,0.067369754
E01018695,0.086148568
E01018696,0.091154443
E01018697,0.083046187
E01018698,0.052803303
E01018699,0.107913675
E01018700,0.137723427
E01018701,0.130574898
E01018702,0.191797337
E01018703,0.080041619
E01018704,0.085128905
E01018705,0.1007977
E01018706,0.099657841
E01018707,0.065491167
E01018708,0.049370752
E01018709,0.18737124
E01018710,0.130206142
E01018711,0.10644719
E01018712,0.111566599
E01018713,0.058583265
E01018714,0.080733248
E01018715,0.141115385
E01018716,0.109409977
E01018717,0.125836091
E01018718,0.109620858
E01018719,0.133000442
E01018720,0.11603811
E01018721,0.045880834
E01018722,0.055235909
E01018723,0.130254787
E01018724,0.071090279
E01018725,0.100164693
E01018726,0.087137542
E01018727,0.061608948
E01018728,0.114069555
E01018729,0.096928631
E01018730,0.086000861
E01018731,0.117428524
E01018732,0.101762527
E01018733,0.079037544
E01018734,0.105213178
E01018735,0.106067281
E01018736,0.10427712
E01018737,0.108036891
E01018738,0.136495514
E01018739,0.147125485
E01018740,0.112745893
E01018741,0.090784955
E01018742,0.059429576
E01018743,0.079709235
E01018744,0.111710671
E01018745,0.126898776
E01018746,0.089123253
E01018747,0.123851216
E01018748,0.178851258
E01018749,0.129564664
E01018750,0.104559599
E01018751,0.184147121
E01018752,0.116487674
E01018753,0.093054151
E01018754,0.123677063
E01018755,0.116833952
E01018756,0.096926927
E01018757,0.065133399
E01018758,0.051036316
E01018759,0.068678574
E01018760,0.073244101
E01018761,0.041219466
E01018762,0.065027362
E01018763,0.254901366
E01018764,0.155718331
E01018765,0.122315072
E01018766,0.058336605
E01018767,0.156805779
E01018768,0.146928543
E01018769,0.092597391
E01018770,0.141552468
E01018771,0.16485879
E01018772,0.082310259
